Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"comment(🖱️ Đã move Actions tới body offset (x=$targetX, y=$targetY).)",Chrome 143.0.7499.170,,,06-01-2026 15:55:47,06-01-2026 15:55:47,0.003s,PASSED
click().perform(),Chrome 143.0.7499.170,,,06-01-2026 15:55:47,06-01-2026 15:55:47,0.014s,PASSED
"comment(✅ Đã click bằng Actions tại mép trái (x≈0), giữa màn hình (y≈$targetY).)",Chrome 143.0.7499.170,,,06-01-2026 15:55:47,06-01-2026 15:55:47,0.003s,PASSED
aAccount = new com.kms.katalon.core.testobject.TestObject(a_account),Chrome 143.0.7499.170,,,06-01-2026 15:55:47,06-01-2026 15:55:47,0.001s,PASSED
"aAccount.addProperty(""xpath"", EQUALS, ""//a[@href='organisation']"")",Chrome 143.0.7499.170,,,06-01-2026 15:55:47,06-01-2026 15:55:47,0.001s,PASSED
"present = waitForElementPresent(aAccount, WAIT_TIMEOUT, OPTIONAL)",Chrome 143.0.7499.170,,,06-01-2026 15:55:47,06-01-2026 15:55:47,0.253s,PASSED
"visible = waitForElementVisible(aAccount, WAIT_TIMEOUT, OPTIONAL)",Chrome 143.0.7499.170,,,06-01-2026 15:55:47,06-01-2026 15:55:48,0.233s,PASSED
"clickable = waitForElementClickable(aAccount, WAIT_TIMEOUT, OPTIONAL)",Chrome 143.0.7499.170,,,06-01-2026 15:55:48,06-01-2026 15:55:48,0.261s,PASSED
if (!(present && visible)),Chrome 143.0.7499.170,,,06-01-2026 15:55:48,06-01-2026 15:55:48,0.001s,PASSED
if (clickable),Chrome 143.0.7499.170,,,06-01-2026 15:55:48,06-01-2026 15:55:48,0.493s,PASSED
"click(findTestObject(""CO/btt_change_org""))",Chrome 143.0.7499.170,,,06-01-2026 15:55:48,06-01-2026 15:55:52,4.125s,PASSED
"waitForElementVisible(findTestObject(""CO/modal_org""), 30)",Chrome 143.0.7499.170,,,06-01-2026 15:55:52,06-01-2026 15:55:54,1.068s,PASSED
,,,,,,,
Test Cases/CO/TC1.2,Chrome 143.0.7499.170,,,06-01-2026 15:55:54,06-01-2026 15:55:59,5.674s,PASSED
"waitForElementVisible(findTestObject(""CO/input_search""), 10)",Chrome 143.0.7499.170,,,06-01-2026 15:55:54,06-01-2026 15:55:55,1.274s,PASSED
"setText(findTestObject(""CO/input_search""), ""Magiq Software"")",Chrome 143.0.7499.170,,,06-01-2026 15:55:55,06-01-2026 15:55:56,1.183s,PASSED
"sendKeys(findTestObject(""CO/input_search""), Keys.chord(ENTER))",Chrome 143.0.7499.170,,,06-01-2026 15:55:56,06-01-2026 15:55:56,0.354s,PASSED
"verifyElementPresent(findTestObject(""CO/h6_magiq""), 10)",Chrome 143.0.7499.170,,,06-01-2026 15:55:56,06-01-2026 15:55:59,2.461s,PASSED
"verifyElementNotPresent(findTestObject(""CO/h6_not_magiq""), 10)",Chrome 143.0.7499.170,,,06-01-2026 15:55:59,06-01-2026 15:55:59,0.269s,PASSED
,,,,,,,
Test Cases/CO/TC1.3,Chrome 143.0.7499.170,,,06-01-2026 15:55:59,06-01-2026 15:56:00,0.392s,PASSED
"click(findTestObject(""CO/h6_magiq""))",Chrome 143.0.7499.170,,,06-01-2026 15:55:59,06-01-2026 15:56:00,0.338s,PASSED
