Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"phoneVisible = waitForElementVisible(inputPhone, WAIT_EACH_FIELD, OPTIONAL)",Chrome 143.0.7499.170,,,02-01-2026 15:00:24,02-01-2026 15:00:24,0.273s,PASSED
"newPwVisible = waitForElementVisible(inputNewPassword, WAIT_EACH_FIELD, OPTIONAL)",Chrome 143.0.7499.170,,,02-01-2026 15:00:24,02-01-2026 15:00:25,0.245s,PASSED
"reNewPwVisible = waitForElementVisible(inputReEnterNewPassword, WAIT_EACH_FIELD, OPTIONAL)",Chrome 143.0.7499.170,,,02-01-2026 15:00:25,02-01-2026 15:00:25,0.252s,PASSED
if (!(emailVisible && phoneVisible && newPwVisible && reNewPwVisible)),Chrome 143.0.7499.170,,,02-01-2026 15:00:25,02-01-2026 15:00:25,0.002s,PASSED
if (emailVisible && phoneVisible && newPwVisible && reNewPwVisible),Chrome 143.0.7499.170,,,02-01-2026 15:00:25,02-01-2026 15:00:26,0.932s,PASSED
,,,,,,,
Test Cases/CA/CA-14,Chrome 143.0.7499.170,,,02-01-2026 15:00:26,02-01-2026 15:00:28,2.256s,PASSED
PAGELOAD_TIMEOUT = 300,Chrome 143.0.7499.170,,,02-01-2026 15:00:26,02-01-2026 15:00:26,0.001s,PASSED
MAX_RELOAD_ATTEMPTS = 1,Chrome 143.0.7499.170,,,02-01-2026 15:00:26,02-01-2026 15:00:26,0.002s,PASSED
WAIT_AFTER_CLICK = 60,Chrome 143.0.7499.170,,,02-01-2026 15:00:26,02-01-2026 15:00:26,0.002s,PASSED
btnCreateAccount = new com.kms.katalon.core.testobject.TestObject(obj_btn_create_account),Chrome 143.0.7499.170,,,02-01-2026 15:00:26,02-01-2026 15:00:26,0.002s,PASSED
"btnCreateAccount.addProperty(""xpath"", EQUALS, ""//button[@aria-label='Create Account']"")",Chrome 143.0.7499.170,,,02-01-2026 15:00:26,02-01-2026 15:00:26,0.002s,PASSED
"clickable = waitForElementClickable(btnCreateAccount, 30, OPTIONAL)",Chrome 143.0.7499.170,,,02-01-2026 15:00:26,02-01-2026 15:00:26,0.280s,PASSED
if (!(clickable)),Chrome 143.0.7499.170,,,02-01-2026 15:00:26,02-01-2026 15:00:26,0.001s,PASSED
if (!(clickable)),Chrome 143.0.7499.170,,,02-01-2026 15:00:26,02-01-2026 15:00:26,0.002s,PASSED
click(btnCreateAccount),Chrome 143.0.7499.170,,,02-01-2026 15:00:26,02-01-2026 15:00:27,0.360s,PASSED
"comment(""✅ Đã click button aria-label='Create Account'."")",Chrome 143.0.7499.170,,,02-01-2026 15:00:27,02-01-2026 15:00:27,0.004s,PASSED
